date,commodity,market,modal_price,arrivals
2020-05-05,Wheat,Nagpur,2105.29,60.16
2020-05-06,Wheat,Nagpur,2050.02,104.43
2020-05-07,Wheat,Nagpur,2065.58,70.32
2020-05-08,Wheat,Nagpur,1993.94,81.35
2020-05-09,Wheat,Nagpur,1904.79,103.31
2020-05-10,Wheat,Nagpur,1803.54,104.97
2020-05-11,Wheat,Nagpur,1822.29,63.3
2020-05-12,Wheat,Nagpur,2065.4,81.93
2020-05-13,Wheat,Nagpur,1912.42,134.73
2020-05-14,Wheat,Nagpur,2009.01,105.06
2020-05-15,Wheat,Nagpur,1927.78,79.54
2020-05-16,Wheat,Nagpur,1985.55,109.39
2020-05-17,Wheat,Nagpur,1987.5,117.0
2020-05-18,Wheat,Nagpur,1918.35,106.22
2020-05-19,Wheat,Nagpur,2033.9,92.35
2020-05-20,Wheat,Nagpur,1777.18,130.61
2020-05-21,Wheat,Nagpur,1893.21,96.58
2020-05-22,Wheat,Nagpur,1872.32,91.11
2020-05-23,Wheat,Nagpur,1984.8,73.02
2020-05-24,Wheat,Nagpur,1710.27,105.7
2020-05-25,Wheat,Nagpur,1951.16,80.64
2020-05-26,Wheat,Nagpur,1787.17,91.13
2020-05-27,Wheat,Nagpur,2091.41,96.06
2020-05-28,Wheat,Nagpur,1747.74,96.38
2020-05-29,Wheat,Nagpur,1786.92,64.19
2020-05-30,Wheat,Nagpur,1892.58,111.04
2020-05-31,Wheat,Nagpur,1894.18,74.91
2020-06-01,Wheat,Nagpur,2030.52,74.5
2020-06-02,Wheat,Nagpur,1879.92,75.2
2020-06-03,Wheat,Nagpur,2131.12,88.98
2020-06-04,Wheat,Nagpur,1746.04,104.64
2020-06-05,Wheat,Nagpur,1820.81,126.71
2020-06-06,Wheat,Nagpur,1813.44,80.07
2020-06-07,Wheat,Nagpur,1750.84,70.27
2020-06-08,Wheat,Nagpur,1856.0,90.29
2020-06-09,Wheat,Nagpur,1872.43,101.59
2020-06-10,Wheat,Nagpur,1726.88,92.04
2020-06-11,Wheat,Nagpur,2093.56,69.97
2020-06-12,Wheat,Nagpur,2037.24,101.11
2020-06-13,Wheat,Nagpur,2210.84,97.45
2020-06-14,Wheat,Nagpur,1844.19,105.53
2020-06-15,Wheat,Nagpur,1895.57,109.15
2020-06-16,Wheat,Nagpur,1770.71,80.34
2020-06-17,Wheat,Nagpur,1631.11,88.49
2020-06-18,Wheat,Nagpur,1971.44,88.56
2020-06-19,Wheat,Nagpur,1989.44,72.64
2020-06-20,Wheat,Nagpur,1885.91,82.72
2020-06-21,Wheat,Nagpur,1957.42,87.08
2020-06-22,Wheat,Nagpur,1926.91,82.81
2020-06-23,Wheat,Nagpur,1715.37,132.55
2020-06-24,Wheat,Nagpur,2006.69,70.26
2020-06-25,Wheat,Nagpur,1682.31,90.64
2020-06-26,Wheat,Nagpur,1579.73,75.9
2020-06-27,Wheat,Nagpur,2008.86,108.32
2020-06-28,Wheat,Nagpur,1581.56,78.09
2020-06-29,Wheat,Nagpur,1962.37,106.05
2020-06-30,Wheat,Nagpur,1857.93,112.24
2020-07-01,Wheat,Nagpur,1808.78,94.2
2020-07-02,Wheat,Nagpur,1489.37,105.78
2020-07-03,Wheat,Nagpur,1743.78,103.37
2020-07-04,Wheat,Nagpur,1791.73,127.65
2020-07-05,Wheat,Nagpur,1983.27,78.56
2020-07-06,Wheat,Nagpur,1662.59,101.6
2020-07-07,Wheat,Nagpur,2059.38,81.95
2020-07-08,Wheat,Nagpur,1603.06,117.35
2020-07-09,Wheat,Nagpur,1716.87,105.15
2020-07-10,Wheat,Nagpur,1683.54,102.7
2020-07-11,Wheat,Nagpur,1838.42,97.18
2020-07-12,Wheat,Nagpur,1755.9,99.5
2020-07-13,Wheat,Nagpur,1617.96,106.6
2020-07-14,Wheat,Nagpur,1691.65,125.83
2020-07-15,Wheat,Nagpur,2015.94,84.0
2020-07-16,Wheat,Nagpur,1687.25,121.53
2020-07-17,Wheat,Nagpur,1643.89,112.75
2020-07-18,Wheat,Nagpur,1723.68,93.43
2020-07-19,Wheat,Nagpur,1873.27,88.7
2020-07-20,Wheat,Nagpur,1649.79,71.18
2020-07-21,Wheat,Nagpur,1754.95,93.23
2020-07-22,Wheat,Nagpur,1595.7,80.59
2020-07-23,Wheat,Nagpur,1746.17,107.75
2020-07-24,Wheat,Nagpur,1543.79,112.38
2020-07-25,Wheat,Nagpur,1457.4,140.25
2020-07-26,Wheat,Nagpur,1661.83,111.67
2020-07-27,Wheat,Nagpur,1727.6,122.82
2020-07-28,Wheat,Nagpur,1676.62,87.75
2020-07-29,Wheat,Nagpur,1732.86,122.07
2020-07-30,Wheat,Nagpur,1824.55,84.54
2020-07-31,Wheat,Nagpur,1601.3,109.81
2020-08-01,Wheat,Nagpur,1768.23,73.93
2020-08-02,Wheat,Nagpur,1697.1,111.04
2020-08-03,Wheat,Nagpur,1603.62,111.31
2020-08-04,Wheat,Nagpur,1852.51,104.94
2020-08-05,Wheat,Nagpur,1589.22,117.03
2020-08-06,Wheat,Nagpur,1549.19,126.83
2020-08-07,Wheat,Nagpur,1720.15,145.6
2020-08-08,Wheat,Nagpur,1761.34,118.17
2020-08-09,Wheat,Nagpur,1633.15,100.28
2020-08-10,Wheat,Nagpur,1606.84,99.27
2020-08-11,Wheat,Nagpur,1903.1,79.85
2020-08-12,Wheat,Nagpur,1666.5,91.4
2020-08-13,Wheat,Nagpur,1672.15,101.55
2020-08-14,Wheat,Nagpur,1593.26,117.44
2020-08-15,Wheat,Nagpur,1773.43,116.63
2020-08-16,Wheat,Nagpur,1650.77,92.04
2020-08-17,Wheat,Nagpur,1531.31,98.21
2020-08-18,Wheat,Nagpur,1654.31,110.57
2020-08-19,Wheat,Nagpur,1670.22,106.31
2020-08-20,Wheat,Nagpur,1643.28,94.89
2020-08-21,Wheat,Nagpur,1393.65,113.59
2020-08-22,Wheat,Nagpur,1779.95,105.66
2020-08-23,Wheat,Nagpur,1468.74,115.96
2020-08-24,Wheat,Nagpur,1455.39,117.2
2020-08-25,Wheat,Nagpur,1634.59,88.16
2020-08-26,Wheat,Nagpur,1582.25,95.35
2020-08-27,Wheat,Nagpur,1732.27,129.01
2020-08-28,Wheat,Nagpur,1414.84,113.03
2020-08-29,Wheat,Nagpur,1488.59,100.97
2020-08-30,Wheat,Nagpur,1726.63,103.08
2020-08-31,Wheat,Nagpur,1652.91,111.94
2020-09-01,Wheat,Nagpur,1574.19,81.1
2020-09-02,Wheat,Nagpur,1672.04,68.62
2020-09-03,Wheat,Nagpur,1391.98,82.37
2020-09-04,Wheat,Nagpur,1439.75,104.33
2020-09-05,Wheat,Nagpur,1624.85,107.64
2020-09-06,Wheat,Nagpur,1558.72,97.11
2020-09-07,Wheat,Nagpur,1396.24,110.44
2020-09-08,Wheat,Nagpur,1623.43,117.29
2020-09-09,Wheat,Nagpur,1704.52,127.32
2020-09-10,Wheat,Nagpur,1596.09,129.23
2020-09-11,Wheat,Nagpur,1523.41,80.74
2020-09-12,Wheat,Nagpur,1696.06,105.1
2020-09-13,Wheat,Nagpur,1572.86,109.23
2020-09-14,Wheat,Nagpur,1447.65,95.49
2020-09-15,Wheat,Nagpur,1568.65,117.13
2020-09-16,Wheat,Nagpur,1557.3,74.14
2020-09-17,Wheat,Nagpur,1374.36,106.6
2020-09-18,Wheat,Nagpur,1610.85,104.82
2020-09-19,Wheat,Nagpur,1529.92,90.76
2020-09-20,Wheat,Nagpur,1626.89,133.13
2020-09-21,Wheat,Nagpur,1837.11,89.63
2020-09-22,Wheat,Nagpur,1441.07,104.37
2020-09-23,Wheat,Nagpur,1396.69,108.52
2020-09-24,Wheat,Nagpur,1576.33,97.32
2020-09-25,Wheat,Nagpur,1417.15,113.05
2020-09-26,Wheat,Nagpur,1727.94,106.48
2020-09-27,Wheat,Nagpur,1541.07,122.9
2020-09-28,Wheat,Nagpur,1582.92,86.82
2020-09-29,Wheat,Nagpur,1696.96,101.78
2020-09-30,Wheat,Nagpur,1412.84,116.95
2020-10-01,Wheat,Nagpur,1367.01,107.2
2020-10-02,Wheat,Nagpur,1654.12,84.83
2020-10-03,Wheat,Nagpur,1494.74,116.08
2020-10-04,Wheat,Nagpur,1563.45,135.29
2020-10-05,Wheat,Nagpur,1780.67,103.03
2020-10-06,Wheat,Nagpur,1814.75,77.2
2020-10-07,Wheat,Nagpur,1455.8,113.46
2020-10-08,Wheat,Nagpur,1724.6,98.32
2020-10-09,Wheat,Nagpur,1528.12,82.76
2020-10-10,Wheat,Nagpur,1503.34,102.96
2020-10-11,Wheat,Nagpur,1627.35,95.38
2020-10-12,Wheat,Nagpur,1580.48,106.33
2020-10-13,Wheat,Nagpur,1367.07,110.51
2020-10-14,Wheat,Nagpur,1662.41,83.56
2020-10-15,Wheat,Nagpur,1588.52,127.07
2020-10-16,Wheat,Nagpur,1707.68,116.7
2020-10-17,Wheat,Nagpur,1617.67,112.98
2020-10-18,Wheat,Nagpur,1490.39,102.46
2020-10-19,Wheat,Nagpur,1610.79,110.73
2020-10-20,Wheat,Nagpur,1652.91,107.21
2020-10-21,Wheat,Nagpur,1726.25,123.55
2020-10-22,Wheat,Nagpur,1631.4,111.97
2020-10-23,Wheat,Nagpur,1594.19,78.97
2020-10-24,Wheat,Nagpur,1452.58,123.77
2020-10-25,Wheat,Nagpur,1757.54,112.58
2020-10-26,Wheat,Nagpur,1490.54,97.68
2020-10-27,Wheat,Nagpur,1695.02,120.61
2020-10-28,Wheat,Nagpur,1658.37,119.69
2020-10-29,Wheat,Nagpur,1787.11,111.09
2020-10-30,Wheat,Nagpur,1639.84,113.36
2020-10-31,Wheat,Nagpur,1625.93,103.02
2020-11-01,Wheat,Nagpur,1543.2,109.29
2020-11-02,Wheat,Nagpur,1624.52,140.94
2020-11-03,Wheat,Nagpur,1665.96,105.4
2020-11-04,Wheat,Nagpur,1644.87,106.87
2020-11-05,Wheat,Nagpur,1648.38,99.1
2020-11-06,Wheat,Nagpur,1655.36,117.83
2020-11-07,Wheat,Nagpur,1802.57,102.47
2020-11-08,Wheat,Nagpur,1665.04,119.7
2020-11-09,Wheat,Nagpur,1548.06,131.86
2020-11-10,Wheat,Nagpur,1491.09,102.77
2020-11-11,Wheat,Nagpur,1767.45,107.24
2020-11-12,Wheat,Nagpur,1504.15,135.27
2020-11-13,Wheat,Nagpur,1816.59,76.76
2020-11-14,Wheat,Nagpur,1730.44,85.88
2020-11-15,Wheat,Nagpur,1785.45,122.97
2020-11-16,Wheat,Nagpur,1696.29,101.45
2020-11-17,Wheat,Nagpur,1557.39,112.69
2020-11-18,Wheat,Nagpur,1541.71,126.68
2020-11-19,Wheat,Nagpur,1514.19,100.13
2020-11-20,Wheat,Nagpur,1698.93,105.11
2020-11-21,Wheat,Nagpur,1731.23,104.68
2020-11-22,Wheat,Nagpur,1885.95,103.88
2020-11-23,Wheat,Nagpur,1796.87,96.21
2020-11-24,Wheat,Nagpur,1580.67,104.83
2020-11-25,Wheat,Nagpur,1650.35,103.14
2020-11-26,Wheat,Nagpur,1583.83,90.02
2020-11-27,Wheat,Nagpur,1595.87,117.88
2020-11-28,Wheat,Nagpur,1716.17,101.4
2020-11-29,Wheat,Nagpur,1768.33,73.74
2020-11-30,Wheat,Nagpur,1810.28,119.3
2020-12-01,Wheat,Nagpur,1629.63,99.42
2020-12-02,Wheat,Nagpur,1625.28,84.1
2020-12-03,Wheat,Nagpur,1705.62,72.64
2020-12-04,Wheat,Nagpur,1703.8,102.68
2020-12-05,Wheat,Nagpur,1781.36,91.42
2020-12-06,Wheat,Nagpur,1792.79,96.35
2020-12-07,Wheat,Nagpur,1798.79,103.43
2020-12-08,Wheat,Nagpur,1804.33,103.27
2020-12-09,Wheat,Nagpur,1674.05,112.82
2020-12-10,Wheat,Nagpur,1745.83,105.6
2020-12-11,Wheat,Nagpur,1593.59,119.41
2020-12-12,Wheat,Nagpur,1748.92,88.37
2020-12-13,Wheat,Nagpur,1744.69,102.33
2020-12-14,Wheat,Nagpur,1909.01,84.26
2020-12-15,Wheat,Nagpur,1755.76,105.34
2020-12-16,Wheat,Nagpur,1558.44,100.89
2020-12-17,Wheat,Nagpur,1739.31,65.25
2020-12-18,Wheat,Nagpur,1825.4,97.84
2020-12-19,Wheat,Nagpur,1796.44,110.73
2020-12-20,Wheat,Nagpur,1682.38,77.13
2020-12-21,Wheat,Nagpur,1417.97,129.0
2020-12-22,Wheat,Nagpur,1882.35,93.0
2020-12-23,Wheat,Nagpur,1886.61,109.01
2020-12-24,Wheat,Nagpur,1855.86,106.57
2020-12-25,Wheat,Nagpur,1665.8,137.24
2020-12-26,Wheat,Nagpur,1678.76,114.45
2020-12-27,Wheat,Nagpur,1701.9,119.6
2020-12-28,Wheat,Nagpur,1734.87,124.61
2020-12-29,Wheat,Nagpur,1869.4,134.38
2020-12-30,Wheat,Nagpur,1567.13,112.7
2020-12-31,Wheat,Nagpur,1858.27,78.69
2021-01-01,Wheat,Nagpur,1948.51,72.29
2021-01-02,Wheat,Nagpur,1704.51,111.93
2021-01-03,Wheat,Nagpur,1516.27,103.32
2021-01-04,Wheat,Nagpur,1925.38,80.47
2021-01-05,Wheat,Nagpur,1905.32,105.74
2021-01-06,Wheat,Nagpur,1653.89,84.2
2021-01-07,Wheat,Nagpur,1789.75,99.73
2021-01-08,Wheat,Nagpur,1860.71,80.56
2021-01-09,Wheat,Nagpur,1858.26,111.66
2021-01-10,Wheat,Nagpur,1788.31,134.33
2021-01-11,Wheat,Nagpur,1726.98,104.62
2021-01-12,Wheat,Nagpur,1798.45,85.9
2021-01-13,Wheat,Nagpur,2093.16,85.57
2021-01-14,Wheat,Nagpur,1757.12,84.95
2021-01-15,Wheat,Nagpur,1958.98,112.61
2021-01-16,Wheat,Nagpur,1966.51,88.89
2021-01-17,Wheat,Nagpur,1830.22,101.78
2021-01-18,Wheat,Nagpur,1683.0,89.7
2021-01-19,Wheat,Nagpur,2089.25,104.37
2021-01-20,Wheat,Nagpur,1777.3,87.45
2021-01-21,Wheat,Nagpur,1940.51,123.61
2021-01-22,Wheat,Nagpur,1842.52,97.56
2021-01-23,Wheat,Nagpur,2031.63,84.26
2021-01-24,Wheat,Nagpur,1886.53,97.63
2021-01-25,Wheat,Nagpur,1705.37,111.65
2021-01-26,Wheat,Nagpur,1698.45,98.34
2021-01-27,Wheat,Nagpur,1572.43,106.03
2021-01-28,Wheat,Nagpur,2022.69,93.85
2021-01-29,Wheat,Nagpur,1713.29,122.9
2021-01-30,Wheat,Nagpur,1743.74,92.06
2021-01-31,Wheat,Nagpur,2045.72,90.36
2021-02-01,Wheat,Nagpur,2021.15,90.65
2021-02-02,Wheat,Nagpur,2012.9,91.1
2021-02-03,Wheat,Nagpur,1877.1,121.75
2021-02-04,Wheat,Nagpur,1969.51,82.3
2021-02-05,Wheat,Nagpur,1796.14,124.81
2021-02-06,Wheat,Nagpur,1817.61,104.38
2021-02-07,Wheat,Nagpur,1997.26,77.01
2021-02-08,Wheat,Nagpur,1819.64,100.76
2021-02-09,Wheat,Nagpur,1864.19,119.13
2021-02-10,Wheat,Nagpur,1943.1,65.52
2021-02-11,Wheat,Nagpur,1950.99,96.15
2021-02-12,Wheat,Nagpur,2054.5,72.74
2021-02-13,Wheat,Nagpur,2170.25,76.79
2021-02-14,Wheat,Nagpur,2034.27,97.82
2021-02-15,Wheat,Nagpur,2100.64,74.38
2021-02-16,Wheat,Nagpur,1935.49,94.09
2021-02-17,Wheat,Nagpur,1882.94,69.27
2021-02-18,Wheat,Nagpur,2071.55,89.8
2021-02-19,Wheat,Nagpur,2117.82,55.59
2021-02-20,Wheat,Nagpur,1898.14,90.11
2021-02-21,Wheat,Nagpur,1870.01,94.38
2021-02-22,Wheat,Nagpur,1962.98,85.95
2021-02-23,Wheat,Nagpur,1960.54,84.36
2021-02-24,Wheat,Nagpur,2098.13,91.1
2021-02-25,Wheat,Nagpur,1991.84,71.48
2021-02-26,Wheat,Nagpur,2019.28,103.38
2021-02-27,Wheat,Nagpur,2066.43,65.49
2021-02-28,Wheat,Nagpur,2043.56,98.01
2021-03-01,Wheat,Nagpur,1948.38,94.67
2021-03-02,Wheat,Nagpur,1955.45,85.53
2021-03-03,Wheat,Nagpur,1812.73,82.72
2021-03-04,Wheat,Nagpur,1927.58,95.47
2021-03-05,Wheat,Nagpur,2215.4,92.48
2021-03-06,Wheat,Nagpur,1960.41,88.88
2021-03-07,Wheat,Nagpur,1928.07,99.14
2021-03-08,Wheat,Nagpur,1885.25,98.84
2021-03-09,Wheat,Nagpur,1764.1,102.51
2021-03-10,Wheat,Nagpur,1844.38,75.56
2021-03-11,Wheat,Nagpur,2026.42,84.6
2021-03-12,Wheat,Nagpur,1939.28,76.36
2021-03-13,Wheat,Nagpur,1974.47,96.53
2021-03-14,Wheat,Nagpur,2135.57,97.65
2021-03-15,Wheat,Nagpur,1995.61,94.97
2021-03-16,Wheat,Nagpur,2096.75,80.97
2021-03-17,Wheat,Nagpur,1921.2,74.59
2021-03-18,Wheat,Nagpur,1832.4,109.43
2021-03-19,Wheat,Nagpur,1996.48,58.12
2021-03-20,Wheat,Nagpur,2069.17,76.66
2021-03-21,Wheat,Nagpur,2017.94,93.33
2021-03-22,Wheat,Nagpur,2070.99,69.4
2021-03-23,Wheat,Nagpur,1849.54,120.73
2021-03-24,Wheat,Nagpur,2180.36,93.85
2021-03-25,Wheat,Nagpur,1836.03,90.56
2021-03-26,Wheat,Nagpur,1917.32,83.57
2021-03-27,Wheat,Nagpur,1925.61,99.79
2021-03-28,Wheat,Nagpur,2210.32,70.24
2021-03-29,Wheat,Nagpur,1983.68,109.9
2021-03-30,Wheat,Nagpur,1993.03,121.66
2021-03-31,Wheat,Nagpur,2070.34,98.64
2021-04-01,Wheat,Nagpur,2064.66,101.35
2021-04-02,Wheat,Nagpur,2043.41,97.7
2021-04-03,Wheat,Nagpur,1966.77,109.24
2021-04-04,Wheat,Nagpur,2054.71,85.78
2021-04-05,Wheat,Nagpur,2104.56,83.28
2021-04-06,Wheat,Nagpur,1782.24,105.31
2021-04-07,Wheat,Nagpur,2013.01,81.71
2021-04-08,Wheat,Nagpur,2025.62,68.57
2021-04-09,Wheat,Nagpur,2171.0,69.05
2021-04-10,Wheat,Nagpur,2145.26,109.14
2021-04-11,Wheat,Nagpur,2211.72,85.14
2021-04-12,Wheat,Nagpur,1864.9,106.79
2021-04-13,Wheat,Nagpur,1954.31,93.5
2021-04-14,Wheat,Nagpur,2148.52,86.45
2021-04-15,Wheat,Nagpur,1952.67,86.62
2021-04-16,Wheat,Nagpur,1981.2,84.3
2021-04-17,Wheat,Nagpur,1945.62,101.24
2021-04-18,Wheat,Nagpur,1823.97,89.6
2021-04-19,Wheat,Nagpur,1975.12,118.1
2021-04-20,Wheat,Nagpur,2022.38,102.62
2021-04-21,Wheat,Nagpur,1973.63,98.1
2021-04-22,Wheat,Nagpur,1970.08,93.44
2021-04-23,Wheat,Nagpur,1785.62,93.88
2021-04-24,Wheat,Nagpur,2013.25,107.21
2021-04-25,Wheat,Nagpur,2031.45,75.38
2021-04-26,Wheat,Nagpur,2017.09,96.82
2021-04-27,Wheat,Nagpur,2023.42,93.0
2021-04-28,Wheat,Nagpur,1735.2,80.06
2021-04-29,Wheat,Nagpur,1856.49,82.01
2021-04-30,Wheat,Nagpur,2014.07,59.81
2021-05-01,Wheat,Nagpur,2142.48,113.06
2021-05-02,Wheat,Nagpur,1999.09,90.35
2021-05-03,Wheat,Nagpur,1820.95,87.88
2021-05-04,Wheat,Nagpur,1988.69,94.51
2021-05-05,Wheat,Nagpur,2088.34,81.02
2021-05-06,Wheat,Nagpur,1880.8,117.34
2021-05-07,Wheat,Nagpur,1861.01,91.61
2021-05-08,Wheat,Nagpur,2048.86,108.03
2021-05-09,Wheat,Nagpur,1906.81,70.72
2021-05-10,Wheat,Nagpur,2232.08,68.38
2021-05-11,Wheat,Nagpur,1982.24,102.7
2021-05-12,Wheat,Nagpur,1902.05,82.96
2021-05-13,Wheat,Nagpur,1799.89,111.57
2021-05-14,Wheat,Nagpur,1720.94,103.58
2021-05-15,Wheat,Nagpur,1913.96,100.56
2021-05-16,Wheat,Nagpur,1896.19,107.34
2021-05-17,Wheat,Nagpur,1918.41,92.38
2021-05-18,Wheat,Nagpur,1733.16,106.3
2021-05-19,Wheat,Nagpur,1967.5,92.66
2021-05-20,Wheat,Nagpur,1955.86,86.78
2021-05-21,Wheat,Nagpur,1660.59,99.21
2021-05-22,Wheat,Nagpur,1822.8,102.38
2021-05-23,Wheat,Nagpur,1774.75,116.46
2021-05-24,Wheat,Nagpur,1954.89,103.47
2021-05-25,Wheat,Nagpur,1879.67,98.92
2021-05-26,Wheat,Nagpur,1951.55,81.66
2021-05-27,Wheat,Nagpur,1944.84,76.05
2021-05-28,Wheat,Nagpur,2068.37,81.97
2021-05-29,Wheat,Nagpur,1910.12,85.63
2021-05-30,Wheat,Nagpur,1750.41,120.65
2021-05-31,Wheat,Nagpur,1914.38,59.98
2021-06-01,Wheat,Nagpur,1695.64,101.42
2021-06-02,Wheat,Nagpur,1949.51,93.0
2021-06-03,Wheat,Nagpur,1915.56,77.6
2021-06-04,Wheat,Nagpur,2098.45,83.53
2021-06-05,Wheat,Nagpur,1908.93,76.94
2021-06-06,Wheat,Nagpur,1849.82,118.28
2021-06-07,Wheat,Nagpur,1912.73,76.19
2021-06-08,Wheat,Nagpur,1969.62,77.44
2021-06-09,Wheat,Nagpur,1554.91,109.64
2021-06-10,Wheat,Nagpur,1621.38,110.11
2021-06-11,Wheat,Nagpur,1582.33,97.66
2021-06-12,Wheat,Nagpur,2003.63,104.16
2021-06-13,Wheat,Nagpur,1927.73,104.15
2021-06-14,Wheat,Nagpur,1985.88,68.32
2021-06-15,Wheat,Nagpur,2105.39,88.46
2021-06-16,Wheat,Nagpur,1697.75,95.33
2021-06-17,Wheat,Nagpur,1735.42,123.3
2021-06-18,Wheat,Nagpur,1935.31,109.15
2021-06-19,Wheat,Nagpur,1960.18,109.13
2021-06-20,Wheat,Nagpur,1818.11,109.3
2021-06-21,Wheat,Nagpur,1957.37,104.38
2021-06-22,Wheat,Nagpur,1808.89,102.8
2021-06-23,Wheat,Nagpur,1884.13,73.88
2021-06-24,Wheat,Nagpur,1697.48,101.06
2021-06-25,Wheat,Nagpur,2021.71,82.68
2021-06-26,Wheat,Nagpur,2077.64,68.04
2021-06-27,Wheat,Nagpur,1802.8,126.98
2021-06-28,Wheat,Nagpur,1825.69,89.04
2021-06-29,Wheat,Nagpur,1862.07,83.49
2021-06-30,Wheat,Nagpur,1827.65,69.59
2021-07-01,Wheat,Nagpur,1762.5,96.03
2021-07-02,Wheat,Nagpur,1782.96,111.88
2021-07-03,Wheat,Nagpur,1832.04,93.88
2021-07-04,Wheat,Nagpur,1838.83,128.14
2021-07-05,Wheat,Nagpur,1588.48,99.09
2021-07-06,Wheat,Nagpur,1964.29,76.13
2021-07-07,Wheat,Nagpur,1592.42,87.99
2021-07-08,Wheat,Nagpur,1684.92,104.63
2021-07-09,Wheat,Nagpur,1570.05,120.7
2021-07-10,Wheat,Nagpur,1904.89,94.5
2021-07-11,Wheat,Nagpur,1666.28,118.57
2021-07-12,Wheat,Nagpur,1726.38,94.4
2021-07-13,Wheat,Nagpur,1718.64,87.59
2021-07-14,Wheat,Nagpur,1674.61,118.53
2021-07-15,Wheat,Nagpur,1838.2,104.33
2021-07-16,Wheat,Nagpur,1869.21,106.84
2021-07-17,Wheat,Nagpur,1867.59,93.61
2021-07-18,Wheat,Nagpur,1873.61,112.93
2021-07-19,Wheat,Nagpur,1833.15,94.43
2021-07-20,Wheat,Nagpur,1593.78,102.16
2021-07-21,Wheat,Nagpur,1608.38,82.17
2021-07-22,Wheat,Nagpur,1673.03,107.06
2021-07-23,Wheat,Nagpur,1726.38,134.13
2021-07-24,Wheat,Nagpur,1592.88,83.29
2021-07-25,Wheat,Nagpur,1798.48,123.25
2021-07-26,Wheat,Nagpur,1778.92,105.47
2021-07-27,Wheat,Nagpur,1732.44,84.76
2021-07-28,Wheat,Nagpur,1828.16,104.98
2021-07-29,Wheat,Nagpur,1571.34,89.37
2021-07-30,Wheat,Nagpur,1736.83,88.85
2021-07-31,Wheat,Nagpur,1680.83,109.73
2021-08-01,Wheat,Nagpur,1574.63,116.63
2021-08-02,Wheat,Nagpur,1688.92,106.65
2021-08-03,Wheat,Nagpur,1592.43,101.76
2021-08-04,Wheat,Nagpur,1900.56,116.62
2021-08-05,Wheat,Nagpur,1498.94,123.01
2021-08-06,Wheat,Nagpur,1560.94,105.46
2021-08-07,Wheat,Nagpur,1504.45,106.3
2021-08-08,Wheat,Nagpur,1616.99,90.9
2021-08-09,Wheat,Nagpur,1559.29,103.87
2021-08-10,Wheat,Nagpur,1721.58,96.06
2021-08-11,Wheat,Nagpur,1704.0,74.74
2021-08-12,Wheat,Nagpur,1573.23,99.97
2021-08-13,Wheat,Nagpur,1663.86,110.39
2021-08-14,Wheat,Nagpur,1545.8,120.24
2021-08-15,Wheat,Nagpur,1723.62,110.06
2021-08-16,Wheat,Nagpur,1569.32,89.96
2021-08-17,Wheat,Nagpur,1729.93,105.0
2021-08-18,Wheat,Nagpur,1639.56,99.0
2021-08-19,Wheat,Nagpur,1604.0,90.92
2021-08-20,Wheat,Nagpur,1803.63,101.59
2021-08-21,Wheat,Nagpur,1663.09,62.78
2021-08-22,Wheat,Nagpur,1532.14,112.69
2021-08-23,Wheat,Nagpur,1596.81,98.7
2021-08-24,Wheat,Nagpur,1618.85,95.76
2021-08-25,Wheat,Nagpur,1603.65,98.28
2021-08-26,Wheat,Nagpur,1738.45,93.38
2021-08-27,Wheat,Nagpur,1592.69,100.56
2021-08-28,Wheat,Nagpur,1612.27,143.99
2021-08-29,Wheat,Nagpur,1843.82,113.54
2021-08-30,Wheat,Nagpur,1677.94,99.98
2021-08-31,Wheat,Nagpur,1629.29,106.87
2021-09-01,Wheat,Nagpur,1661.14,92.86
2021-09-02,Wheat,Nagpur,1512.93,101.09
2021-09-03,Wheat,Nagpur,1495.02,103.5
2021-09-04,Wheat,Nagpur,1678.94,104.54
2021-09-05,Wheat,Nagpur,1606.3,119.03
2021-09-06,Wheat,Nagpur,1501.11,120.62
2021-09-07,Wheat,Nagpur,1773.47,104.75
2021-09-08,Wheat,Nagpur,1467.26,102.79
2021-09-09,Wheat,Nagpur,1470.18,98.0
2021-09-10,Wheat,Nagpur,1564.89,106.81
2021-09-11,Wheat,Nagpur,1441.34,113.44
2021-09-12,Wheat,Nagpur,1591.67,107.88
2021-09-13,Wheat,Nagpur,1735.96,92.04
2021-09-14,Wheat,Nagpur,1384.2,115.62
2021-09-15,Wheat,Nagpur,1705.26,74.22
2021-09-16,Wheat,Nagpur,1569.85,108.13
2021-09-17,Wheat,Nagpur,1502.27,86.78
2021-09-18,Wheat,Nagpur,1785.68,96.14
2021-09-19,Wheat,Nagpur,1474.71,128.9
2021-09-20,Wheat,Nagpur,1420.09,103.13
2021-09-21,Wheat,Nagpur,1388.26,99.3
2021-09-22,Wheat,Nagpur,1480.53,117.55
2021-09-23,Wheat,Nagpur,1691.12,118.1
2021-09-24,Wheat,Nagpur,1535.85,126.43
2021-09-25,Wheat,Nagpur,1424.62,135.14
2021-09-26,Wheat,Nagpur,1569.92,122.1
2021-09-27,Wheat,Nagpur,1624.6,107.47
2021-09-28,Wheat,Nagpur,1695.96,96.58
2021-09-29,Wheat,Nagpur,1696.06,99.25
2021-09-30,Wheat,Nagpur,1940.88,75.09
2021-10-01,Wheat,Nagpur,1636.94,110.55
2021-10-02,Wheat,Nagpur,1686.21,91.23
2021-10-03,Wheat,Nagpur,1528.39,95.06
